رمز فئة المنتج,اسم المصنع,العنوان,رقم التواصل,البريد الإلكتروني
11072016,المؤسسة الإقليمية لمشتقات البترول,منطقة الرياض,0,a-malki@regional.com.sa
11072016,الشركة السعودية لصناعة البيتومين المحدودة,منطقة الرياض,126511007,hussain@saudibitumen.com
11072016,شركة مصنع الاتحاد الدولية للبيتومين شركة شخص واحد,منطقة الرياض,265476006,info@uib.com.sa
11072016,شركة أويل المتحدة للصناعة,منطقة الرياض,0,md.muhsen@unionexpress.com.sa
11072016,فرع شركة صناعات العزل العربية عوازل,منطقة مكة المكرمة,0,kalanazi@awazel.com
11072016,مصنع الصلح للمنتجات الأسفلتية ومشتقاتها,منطقة مكة المكرمة,126613008,mbh@hip.com.sa
11072016,مصنع شركة عبدالعالي العجمي للمنتجات الاسفلتية فرع المدينة الاقتصادية,منطقة جيزان,331002006,null
11072016,شركة صناعات العزل العربية عوازل,منطقة الرياض,114982008,naldalbahi@awazel.com
11072016,مصنع سعيد عبدالله القحطاني للإسفلت,منطقة عسير,0,Adam_alnopy@yahoo.com
11072016,مصنع شركة سبك للمعدات الصناعيه,منطقة الرياض,112417008,mashan@miic.com.sa
11072016,مصنع محمد سعيد الجلال للخدمات البترولية والعوازل,المنطقة الشرقية,588557006,alqws222@yahoo.com
11072016,مصنع شركة آل طاوى للأجزاء الخرسانية والمنتجات الإسمنتية,منطقة عسير,762218007,mushriftawi@gmail.com
11072016,مصنع التقنية السعودية للزيوت,منطقة الرياض,114733008,rassaes@hotmail.com
11072016,مصنع محمد علي غضبان الخالدي للخرسانة الجاهزة,منطقة الحدود الشمالية,621442,sabry.mas@gmail.com
11072016,فرع شركة صناعات العزل العربية عوازل,منطقة مكة المكرمة,0,kalanazi@awazel.com
11072016,الشركة السعودية لصناعة البيتومين المحدودة,منطقة الرياض,126511007,hussain@saudibitumen.com
11072016,مصنع مصفاة تلال,منطقة جيزان,166326007,T.MEHMADI@TELALGROUP.COM
11072016,شركة مصنع بتومين الرياض المحدودة,منطقة الرياض,0,null
11072016,مصنع شركة مقيم خالد العرجي وأبنائه المحدودة لخلطات البيتومين,المنطقة الشرقية,124284007,mugaem2003@hotmail.com
11072016,مصنع المجد للاسفلت المستحلب فرع شركة المجد الدولية لاعمال التشغيل,منطقة مكة المكرمة,608211006,weed_2015@hotmail.com
11072016,شركة صناعات المواد العازلة للماءديرمابت المحدودة,المنطقة الشرقية,341046006,nada@dermabit.com.sa
11072016,شركة مصنع الاتحاد الدولية للبيتومين شركة شخص واحد,منطقة الرياض,265476006,info@uib.com.sa
11072016,شركة طريق العبور للاسفلت والزيوت المعاد تكريرها,منطقة الرياض,0,null
11072016,مصنع احمد علي الغامدي لزيوت المحركات,منطقة الرياض,249057006,hdoils@hotmail.com
11072016,مصنع الشركة السعودية لعوازل المياه المحدودة,منطقة المدينة المنورة,143253008,talal.aljohani@technobit.net
11072016,مصنع مواد تثبيت التربة للصناعة,المنطقة الشرقية,138433008,sandfix.sandfix@gmail.com
11072016,شركة أرامكو السعودية لزيوت الأساس - لوبريف,منطقة مكة المكرمة,222967007,alsaudm@luberef.com
11072016,مصنع المجد للاسفلت المستحلب فرع شركة المجد الدولية لاعمال التشغيل,منطقة مكة المكرمة,608211006,weed_2015@hotmail.com
11072016,مصنع التوكيلات للخرسانة الجاهزة,منطقة المدينة المنورة,143963008,f.bosail@gacksa.com
11072016,شركة مصنع اقاسيم لصناعة المواد الكيماوية والبلاستيكية,منطقة الرياض,265291006,info@agaseem.sa
11072016,مصنع شركة ازدة,منطقة جيزان,112913008,hr@azdah.com
11072016,مصنع عبد العزيز عبد المحسن التويجري للصناعات المعدنية,منطقة الرياض,0,saturky@forsamgroup.com
11072016,شركة صناعات العزل العربية عوازل,منطقة الرياض,114982008,naldalbahi@awazel.com
11072016,شركة مصنع بترول ناس,منطقة الرياض,11266008,kori1232@windowslive.com
11072016,مصنع شركة مقيم خالد العرجي وأبنائه المحدودة لخلطات البيتومين,المنطقة الشرقية,124284007,mugaem2003@hotmail.com
11072016,مصنع السماح الرئيسي للاسفلت,المنطقة الشرقية,0,alsamah320@hotmail.com
11072016,مصنع محمد سعيد الجلال للخدمات البترولية والعوازل,المنطقة الشرقية,588557006,alqws222@yahoo.com
11072016,شركة مصنع بتومين الرياض المحدودة,منطقة الرياض,0,null
11072016,مصنع المجد للاسفلت المستحلب فرع شركة المجد الدولية لاعمال التشغيل,منطقة مكة المكرمة,608211006,weed_2015@hotmail.com
11072016,مصنع محمد عبيد المري للاسفلت,المنطقة الشرقية,0,null
11072016,مصنع محمد سعيد الجلال للخدمات البترولية والعوازل,المنطقة الشرقية,588557006,alqws222@yahoo.com
11072016,شركة بترولك للمشتقات الاسفلتية,المنطقة الشرقية,135371008,salmabrahym21@gmail.com
11072016,مصنع مواد تثبيت التربة للصناعة,المنطقة الشرقية,138433008,sandfix.sandfix@gmail.com
11072016,مصنع شركة ايزوماكس للصناعات المحدودة,منطقة الرياض,810964006,moh.humoud@izomaks.com.sa
11072016,مصنع مراسم الشرق للاسفلت,المنطقة الشرقية,0,qahtam0@yahoo.com
11072016,مصنع بترو غاز الجزيرة للزيوت المكررة والشحوم,المنطقة الشرقية,385807007,mz@manafagroup.com
11072016,شركة بترولك للمشتقات الاسفلتية,المنطقة الشرقية,135371008,salmabrahym21@gmail.com
11072016,شركة طريق العبور للاسفلت والزيوت المعاد تكريرها,منطقة الرياض,0,null
11072016,فرع شركة صناعات العزل العربية عوازل,منطقة مكة المكرمة,0,kalanazi@awazel.com
11072016,مصنع شركة تاج العوازل الدولية,المنطقة الشرقية,381287007,abdulaziz@taj-int.com.sa
11072016,مصنع روافد الرمال للزيوت والكيماويات,المنطقة الشرقية,372555007,mlktk@hotmail.com
11072016,شركة مصنع اسك للجبس المحدودة,منطقة المدينة المنورة,439622007,fahd.abufaisal@gboard-sa.com
11072016,شركة مصنع بتومين الرياض المحدودة,منطقة الرياض,0,null
11072016,مصنع المجول للأسفلت المؤكسد والمواد العازلة,المنطقة الشرقية,381218007,mafco313@gmail.com
11072016,مصنع كيماويات حقول النفط والانتاج,المنطقة الشرقية,138812008,jf@uitc.com.sa
11072016,شركة طريق العبور للاسفلت والزيوت المعاد تكريرها,منطقة الرياض,0,null
11072016,مصنع غصون الذهب للزيوت والبيتومين,منطقة الرياض,0,algadi2009@gmail.com
11072016,شركة صناعات العزل العربية عوازل,منطقة الرياض,114982008,naldalbahi@awazel.com
11072016,مصنع الاسفلت المطور,المنطقة الشرقية,114981008,yousef.alrashid@redanational.com
11072016,مصنع شركة المجد الدولية للعوازل الأسفلتية فرع شركة المجد الدولية للاعمال,منطقة مكة المكرمة,691114006,mansour-majed@hotmail.com
11072016,مصنع الصلح للمنتجات الأسفلتية ومشتقاتها,منطقة مكة المكرمة,126613008,mbh@hip.com.sa
11072016,مصنع أنقى للبلاستيك,منطقة عسير,226908006,MmMm984@hotmail.com
11072016,مصنع الطاقة للبتروكيماويات,منطقة الرياض,0,energy.factory@hotmail.com
11072016,شركة مصنع بتومين الرياض المحدودة,منطقة الرياض,0,null
11072016,مصنع دلتا لتكرير الزيوت المستعمله,منطقة الرياض,651397006,null
11072016,مصنع مصافي الطاقة للزيوت والكيماويات الصناعية,منطقة الرياض,112441008,thalab-50@hotmail.com
11072016,مصنع ساف لاسفلت,منطقة الرياض,112429008,info@saf supeur.com
11072016,المصنع الوطني لاعادة تكرير الزيوت المستعملة والخلطات الاسفلتية,منطقة الرياض,0,null
11072016,مصنع تراث بلادي للدهانات والمعاجين,المنطقة الشرقية,13831008,sadiq@beladichemicals.com
11072016,مصنع افاق الرعاية للصناعة,منطقة الرياض,810838006,fhaidigmp@hotmail.com
11072016,مصنع مجمع سماء الشرقية الصناعي,المنطقة الشرقية,382054007,smaa.a.i.f@hotmail.com
11072016,مصنع الصلح للمنتجات الأسفلتية ومشتقاتها,منطقة مكة المكرمة,126613008,mbh@hip.com.sa
11072016,مصنع افاق الاساسات للصناعة,منطقة الرياض,112801008,kamal.m.qarawi@gmail.com
11072016,شركة مصنع بتومين الرياض المحدودة,منطقة الرياض,0,null
11072016,شركة مصنع المنار لزيوت التشحيم,منطقة مكة المكرمة,608141006,almanarlube@hotmail.com
11072016,مصنع شركة ايزوماكس للصناعات المحدودة,منطقة الرياض,810964006,moh.humoud@izomaks.com.sa
11072016,مصنع مصافي الطاقة للزيوت والكيماويات الصناعية,منطقة الرياض,112441008,thalab-50@hotmail.com
